Населба,Квадратура,Соби,Спрат,Лифт,Греење,Паркинг,Цена (EUR)
8,102.0,4,5,1.0,1.0,1.0,137700.0
5,49.0,2,1,1.0,1.0,0.0,46550.0
5,51.0,2,1,1.0,1.0,0.0,51000.0
1,96.0,"4,5",2,0.0,1.0,1.0,64000.0
8,87.0,3,4,1.0,1.0,1.0,105000.0
36,59.0,3,6,1.0,1.0,1.0,41500.0
2,102.0,4,3,0.0,1.0,0.0,93000.0
6,62.0,"3,5",4,0.0,1.0,1.0,56000.0
5,30.0,1,2,1.0,1.0,0.0,30000.0
6,23.0,1,1,1.0,1.0,1.0,24610.0
6,60.0,2,6,1.0,1.0,1.0,67800.0
8,90.0,"3,5",1,1.0,1.0,1.0,117000.0
6,73.0,3,3,0.0,1.0,1.0,62000.0
5,55.0,2,8,1.0,1.0,1.0,47000.0
2,80.0,3,0,1.0,1.0,1.0,84000.0
2,57.0,"2,5",1,0.0,1.0,0.0,53000.0
8,66.0,3,3,1.0,1.0,1.0,90000.0
2,56.0,2,4,0.0,1.0,1.0,54000.0
2,67.0,2,9,1.0,1.0,1.0,60000.0
2,80.0,3,1,1.0,1.0,1.0,75000.0
8,56.0,3,2,0.0,1.0,1.0,67000.0
5,62.0,3,6,1.0,1.0,0.0,55500.0
5,62.0,1,6,1.0,1.0,0.0,55500.0
5,59.0,1,1,1.0,1.0,0.0,57000.0
2,52.0,2,9,1.0,1.0,0.0,62400.0
5,49.0,3,0,0.0,1.0,1.0,36000.0
6,63.0,"3,5",5,1.0,1.0,0.0,65000.0
8,75.0,3,0,0.0,1.0,0.0,77000.0
2,65.0,2,0,0.0,1.0,1.0,55000.0
5,35.0,2,6,1.0,1.0,0.0,37000.0
8,26.0,"1,5",5,1.0,1.0,0.0,40000.0
6,148.0,"4,5",2,0.0,1.0,1.0,125000.0
8,103.0,"3,5",100,0.0,1.0,1.0,65000.0
2,97.0,"3,5",0,1.0,1.0,1.0,105000.0
2,58.0,2,5,1.0,1.0,0.0,62500.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
6,103.0,4,8,1.0,1.0,0.0,108150.0
8,80.0,4,1,1.0,1.0,1.0,165000.0
2,63.0,3,6,1.0,1.0,0.0,66150.0
2,50.0,2,7,1.0,1.0,0.0,55000.0
2,49.0,2,0,0.0,1.0,1.0,43000.0
6,69.0,"2,5",6,1.0,1.0,1.0,83000.0
8,59.0,2,1,1.0,1.0,1.0,67000.0
6,69.0,3,2,1.0,1.0,1.0,65550.0
6,128.0,5,9,1.0,1.0,1.0,108800.0
6,63.0,3,4,0.0,1.0,1.0,71000.0
6,50.0,2,3,0.0,1.0,1.0,49000.0
8,25.0,1,5,1.0,1.0,1.0,45000.0
8,66.0,3,5,1.0,1.0,1.0,85800.0
6,49.0,3,0,1.0,1.0,1.0,46550.0
2,41.0,1,8,1.0,1.0,0.0,46000.0
2,54.0,2,7,1.0,1.0,1.0,51000.0
2,70.0,3,4,0.0,1.0,1.0,56500.0
6,113.0,4,5,1.0,1.0,1.0,146000.0
6,79.0,3,1,1.0,1.0,1.0,91000.0
2,81.0,3,5,1.0,1.0,1.0,73000.0
6,55.0,3,2,0.0,0.0,1.0,60000.0
6,69.0,3,6,1.0,1.0,1.0,82800.0
6,54.0,3,0,1.0,1.0,1.0,57726.0
8,70.0,3,6,1.0,1.0,1.0,65000.0
36,67.0,3,2,1.0,1.0,1.0,64320.0
2,57.0,3,1,0.0,1.0,1.0,52000.0
6,68.0,2,3,1.0,1.0,1.0,64600.0
8,63.0,3,3,1.0,1.0,1.0,87570.0
6,82.0,3,8,1.0,1.0,1.0,86100.0
2,45.0,2,1,1.0,1.0,0.0,49000.0
2,42.0,2,7,1.0,1.0,1.0,42000.0
5,40.0,2,4,1.0,1.0,1.0,47000.0
2,80.0,3,0,1.0,1.0,1.0,79000.0
2,41.0,2,1,1.0,1.0,1.0,45000.0
2,49.0,2,0,0.0,1.0,1.0,43000.0
30,51.0,3,8,1.0,1.0,1.0,34000.0
2,68.0,2,8,1.0,1.0,0.0,60000.0
2,85.0,3,3,1.0,1.0,1.0,94000.0
5,74.0,3,1,1.0,1.0,0.0,74000.0
5,47.0,2,3,1.0,1.0,0.0,50000.0
2,97.0,4,0,1.0,1.0,1.0,105000.0
6,45.0,2,1,0.0,1.0,1.0,42000.0
6,42.0,2,1,0.0,1.0,1.0,9200.0
8,133.0,4,1,0.0,1.0,1.0,161000.0
30,75.0,3,3,0.0,0.0,0.0,44000.0
2,75.0,3,3,1.0,1.0,1.0,75000.0
8,180.0,5,2,1.0,1.0,1.0,198000.0
8,46.0,1,9,1.0,1.0,1.0,46000.0
8,59.0,3,3,1.0,1.0,1.0,82010.0
8,111.0,4,5,1.0,1.0,1.0,155400.0
2,43.0,2,4,0.0,1.0,1.0,50000.0
8,58.0,3,3,1.0,0.0,0.0,73660.0
8,27.0,1,0,1.0,1.0,1.0,33750.0
6,35.0,2,0,1.0,1.0,0.0,45500.0
6,38.0,2,0,0.0,1.0,0.0,45000.0
6,42.0,2,1,0.0,1.0,1.0,9200.0
8,54.0,2,1,1.0,1.0,1.0,72900.0
2,81.0,4,7,1.0,1.0,1.0,89100.0
8,59.0,4,0,1.0,1.0,1.0,79650.0
8,58.0,3,3,1.0,1.0,1.0,61000.0
2,105.0,5,1,0.0,0.0,1.0,35000.0
8,115.0,4,2,1.0,1.0,0.0,115000.0
2,66.0,3,2,1.0,1.0,1.0,75000.0
2,63.0,2,7,1.0,1.0,1.0,65500.0
5,42.0,1,7,1.0,1.0,1.0,44500.0
5,70.0,3,2,0.0,1.0,1.0,82000.0
8,190.0,5,3,1.0,1.0,1.0,208810.0
2,63.0,3,7,1.0,1.0,1.0,64890.0
2,115.0,4,9,1.0,1.0,0.0,115000.0
6,55.0,2,5,1.0,1.0,1.0,45000.0
8,100.0,3,2,0.0,1.0,1.0,115000.0
30,67.0,3,4,1.0,1.0,1.0,60000.0
2,85.0,4,10,1.0,1.0,1.0,85000.0
2,62.0,2,5,1.0,1.0,1.0,68999.0
8,84.0,3,3,1.0,1.0,1.0,105000.0
8,79.0,3,1,1.0,1.0,1.0,86900.0
6,67.0,3,7,1.0,1.0,1.0,65000.0
2,22.0,1,4,1.0,1.0,1.0,25300.0
2,63.0,3,6,1.0,1.0,0.0,66150.0
5,67.0,2,5,1.0,1.0,1.0,63650.0
6,56.0,2,5,0.0,1.0,1.0,66640.0
6,58.0,2,2,1.0,1.0,0.0,69020.0
6,36.0,2,0,1.0,1.0,1.0,41500.0
1,60.0,2,1,1.0,0.0,1.0,54000.0
6,52.0,2,0,1.0,1.0,0.0,62400.0
6,58.0,2,8,1.0,1.0,0.0,63800.0
2,60.0,2,8,1.0,1.0,1.0,11000.0
8,54.0,3,4,1.0,1.0,1.0,63000.0
2,66.0,3,7,1.0,1.0,1.0,66000.0
2,34.0,1,7,1.0,1.0,1.0,40000.0
6,52.0,3,6,1.0,1.0,1.0,54000.0
2,68.0,4,2,1.0,1.0,1.0,70000.0
8,115.0,4,2,1.0,1.0,0.0,115000.0
6,74.0,2,2,0.0,1.0,0.0,74000.0
2,84.0,3,6,1.0,1.0,1.0,71400.0
8,71.0,2,4,1.0,1.0,1.0,86000.0
6,83.0,3,5,1.0,1.0,0.0,91300.0
2,100.0,3,7,1.0,1.0,1.0,89000.0
8,180.0,6,3,1.0,1.0,1.0,50000.0
8,105.0,"4,5",100,1.0,1.0,1.0,131000.0
2,70.0,2,4,1.0,1.0,0.0,55000.0
5,30.0,"1,5",0,0.0,1.0,1.0,9000.0
5,69.0,"2,5",4,0.0,1.0,1.0,52000.0
6,60.0,2,0,0.0,1.0,1.0,50000.0
6,109.0,4,2,1.0,1.0,1.0,97200.0
8,78.0,3,2,0.0,1.0,1.0,80000.0
6,62.0,2,4,0.0,1.0,1.0,50000.0
5,68.0,3,6,1.0,1.0,1.0,78200.0
8,51.0,2,8,1.0,1.0,0.0,53550.0
6,74.0,3,1,1.0,1.0,1.0,85100.0
8,43.0,1,7,1.0,1.0,1.0,53000.0
8,82.0,4,3,1.0,1.0,1.0,106600.0
30,56.0,3,3,0.0,1.0,1.0,72000.0
8,43.0,2,2,1.0,1.0,0.0,64070.0
8,36.0,2,1,0.0,1.0,0.0,2250.0
8,68.0,3,2,1.0,1.0,0.0,78200.0
1,40.0,2,4,0.0,1.0,0.0,24000.0
6,61.0,2,4,0.0,1.0,1.0,52000.0
6,72.0,3,0,0.0,1.0,1.0,88000.0
8,110.0,4,3,0.0,1.0,1.0,143000.0
8,36.0,2,1,1.0,1.0,0.0,50000.0
6,74.0,2,2,1.0,1.0,1.0,62900.0
8,78.0,3,4,0.0,1.0,1.0,84000.0
6,91.0,3,4,1.0,1.0,1.0,110000.0
2,49.0,2,0,0.0,1.0,1.0,43000.0
5,40.0,2,3,1.0,1.0,0.0,44000.0
8,22.0,2,0,1.0,1.0,0.0,50000.0
30,40.0,2,2,0.0,0.0,0.0,38000.0
8,70.0,5,1,0.0,1.0,1.0,78000.0
5,59.0,"2,5",1,1.0,1.0,0.0,57000.0
5,83.0,3,2,0.0,1.0,1.0,72000.0
8,88.0,4,2,0.0,1.0,0.0,92000.0
8,88.0,3,5,1.0,1.0,1.0,105000.0
11,73.0,3,4,0.0,1.0,0.0,45000.0
2,40.0,2,3,0.0,1.0,1.0,48000.0
5,30.0,1,1,1.0,1.0,1.0,32100.0
5,56.0,3,0,0.0,1.0,1.0,58000.0
6,86.0,3,0,0.0,1.0,1.0,77000.0
8,56.0,3,0,0.0,1.0,1.0,58000.0
6,69.0,"2,5",3,1.0,1.0,1.0,75900.0
8,65.0,3,1,0.0,1.0,1.0,81250.0
6,95.0,5,10,1.0,1.0,1.0,103000.0
10,52.0,2,3,0.0,1.0,1.0,48000.0
8,80.0,3,0,0.0,1.0,1.0,80000.0
8,43.0,2,3,1.0,1.0,1.0,43000.0
11,75.0,4,5,0.0,1.0,1.0,43500.0
6,60.0,2,7,1.0,1.0,1.0,60000.0
6,64.0,3,3,1.0,1.0,0.0,79900.0
6,51.0,"2,5",1,1.0,1.0,0.0,55500.0
8,75.0,2,4,1.0,1.0,1.0,90000.0
36,82.0,2,9,1.0,1.0,1.0,55000.0
2,41.0,2,1,1.0,1.0,0.0,44000.0
5,49.0,2,6,1.0,1.0,1.0,49000.0
6,50.0,2,4,0.0,1.0,1.0,50000.0
6,86.0,3,1,1.0,1.0,1.0,98900.0
6,50.0,2,1,1.0,1.0,1.0,57500.0
6,92.0,3,1,1.0,1.0,1.0,94000.0
6,77.0,3,0,1.0,1.0,1.0,90000.0
2,86.0,4,14,1.0,1.0,1.0,79999.0
8,74.0,3,5,1.0,1.0,1.0,99900.0
2,69.0,3,7,1.0,1.0,1.0,63000.0
2,48.0,2,4,1.0,1.0,1.0,51000.0
8,58.0,3,6,1.0,1.0,0.0,60000.0
8,91.0,2,2,0.0,1.0,1.0,95000.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
30,51.0,3,8,1.0,1.0,1.0,34000.0
5,66.0,3,4,1.0,1.0,1.0,53000.0
2,72.0,3,1,1.0,1.0,1.0,72000.0
2,69.0,4,3,0.0,1.0,1.0,64000.0
2,62.0,2,5,1.0,1.0,1.0,72500.0
6,67.0,3,4,1.0,1.0,1.0,77000.0
6,90.0,4,2,0.0,1.0,0.0,85000.0
6,66.0,2,0,1.0,1.0,1.0,70000.0
2,30.0,1,2,1.0,1.0,1.0,33000.0
6,84.0,2,7,1.0,1.0,0.0,89000.0
8,75.0,3,1,0.0,1.0,0.0,8000.0
6,78.0,3,2,0.0,1.0,1.0,82000.0
8,103.0,3,2,1.0,1.0,1.0,94300.0
6,86.0,3,0,1.0,1.0,1.0,90000.0
6,53.0,3,13,1.0,1.0,1.0,57000.0
8,160.0,4,10,1.0,1.0,1.0,127000.0
8,78.0,3,2,0.0,1.0,1.0,80000.0
8,76.0,2,9,1.0,1.0,1.0,74000.0
8,66.0,3,5,1.0,1.0,1.0,85800.0
8,70.0,3,4,1.0,1.0,1.0,84000.0
8,100.0,4,3,0.0,1.0,1.0,125000.0
2,101.0,4,4,0.0,1.0,0.0,75000.0
8,60.0,3,3,1.0,1.0,0.0,72000.0
8,65.0,3,5,0.0,1.0,1.0,52000.0
8,72.0,3,5,1.0,1.0,1.0,74000.0
36,60.0,3,7,1.0,1.0,1.0,51600.0
2,52.0,2,0,1.0,1.0,1.0,54000.0
6,82.0,"2,5",1,1.0,1.0,1.0,85000.0
2,90.0,4,4,0.0,1.0,1.0,78000.0
5,25.0,3,100,1.0,0.0,0.0,25000.0
5,58.0,1,7,1.0,1.0,0.0,44000.0
2,80.0,3,1,0.0,1.0,1.0,76000.0
2,95.0,4,5,1.0,1.0,1.0,77500.0
6,62.0,3,0,0.0,1.0,1.0,57000.0
2,55.0,2,2,1.0,1.0,1.0,60500.0
5,51.0,2,3,1.0,1.0,1.0,46000.0
1,60.0,"2,5",0,0.0,1.0,1.0,49999.0
2,63.0,3,3,1.0,1.0,1.0,67000.0
2,38.0,1,9,1.0,1.0,1.0,41800.0
2,98.0,4,1,1.0,1.0,1.0,110000.0
6,84.0,3,7,1.0,1.0,0.0,89000.0
30,100.0,4,5,1.0,1.0,1.0,85000.0
8,43.0,2,2,1.0,1.0,0.0,64070.0
2,73.0,"3,5",2,1.0,1.0,1.0,78000.0
36,75.0,3,0,0.0,1.0,1.0,59000.0
2,60.0,"2,5",5,0.0,1.0,0.0,55000.0
30,4.0,"3,5",4,0.0,1.0,1.0,48000.0
2,78.0,3,7,1.0,1.0,1.0,73500.0
5,35.0,2,0,1.0,1.0,1.0,43750.0
2,64.0,3,3,1.0,1.0,1.0,74000.0
8,63.0,3,3,1.0,1.0,0.0,93870.0
2,51.0,2,0,1.0,1.0,0.0,57120.0
2,72.0,3,1,1.0,1.0,1.0,68000.0
6,89.0,3,5,1.0,1.0,0.0,82000.0
6,48.0,2,1,1.0,1.0,1.0,47600.0
8,75.0,3,0,1.0,1.0,0.0,63750.0
2,50.0,2,1,1.0,1.0,1.0,47000.0
2,78.0,3,7,1.0,1.0,1.0,73000.0
6,89.0,3,6,1.0,1.0,1.0,80000.0
8,72.0,3,10,1.0,1.0,1.0,37440.0
6,136.0,4,3,0.0,1.0,0.0,156400.0
6,63.0,4,0,0.0,1.0,1.0,82000.0
6,103.0,3,5,1.0,1.0,0.0,110000.0
30,72.0,3,2,0.0,1.0,1.0,50000.0
8,96.0,"4,5",2,0.0,1.0,1.0,77000.0
30,182.0,"4,5",1,1.0,1.0,1.0,120000.0
6,73.0,3,2,0.0,1.0,1.0,62000.0
2,43.0,2,4,0.0,1.0,1.0,50000.0
2,52.0,"2,5",0,1.0,1.0,1.0,54000.0
8,85.0,"3,5",1,1.0,1.0,1.0,93500.0
8,61.0,2,5,1.0,1.0,0.0,80400.0
8,84.0,3,5,1.0,1.0,1.0,96000.0
6,72.0,3,1,1.0,1.0,0.0,72000.0
6,47.0,2,5,1.0,1.0,1.0,55000.0
6,71.0,3,7,1.0,1.0,0.0,78100.0
2,42.0,2,4,1.0,1.0,0.0,48300.0
5,80.0,3,1,1.0,1.0,1.0,87000.0
6,57.0,2,4,0.0,1.0,1.0,49000.0
6,58.0,3,2,1.0,1.0,1.0,68440.0
2,54.0,3,9,1.0,1.0,1.0,69660.0
6,81.0,3,3,1.0,1.0,1.0,88000.0
8,67.0,3,8,1.0,1.0,1.0,72000.0
6,60.0,3,0,0.0,1.0,1.0,62000.0
5,68.0,3,1,1.0,1.0,0.0,62000.0
2,100.0,4,2,1.0,1.0,1.0,110000.0
8,48.0,3,4,1.0,1.0,1.0,30000.0
2,51.0,2,0,1.0,1.0,0.0,57200.0
6,72.0,3,2,1.0,1.0,1.0,90000.0
2,81.0,4,10,1.0,1.0,1.0,81000.0
5,60.0,"3,5",7,1.0,1.0,1.0,65000.0
2,70.0,3,1,0.0,1.0,1.0,75000.0
2,70.0,3,1,0.0,1.0,1.0,75000.0
8,80.0,4,1,1.0,1.0,1.0,165000.0
1,77.0,"3,5",2,1.0,1.0,1.0,73150.0
5,57.0,2,6,1.0,1.0,1.0,49500.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
6,69.0,"2,5",3,1.0,1.0,1.0,75900.0
5,77.0,"3,5",1,1.0,1.0,1.0,70000.0
5,84.0,3,1,1.0,1.0,1.0,85000.0
36,58.0,3,0,0.0,0.0,1.0,36500.0
1,73.0,2,2,0.0,0.0,1.0,63100.0
6,86.0,3,0,1.0,1.0,0.0,73000.0
5,80.0,4,1,1.0,1.0,1.0,80000.0
2,80.0,4,1,1.0,1.0,1.0,80000.0
5,77.0,3,7,1.0,0.0,1.0,67000.0
8,191.0,5,5,1.0,1.0,1.0,170000.0
8,99.0,4,2,0.0,1.0,1.0,85000.0
2,44.0,2,3,1.0,1.0,1.0,50600.0
2,66.0,3,2,1.0,1.0,1.0,75000.0
8,58.0,3,6,1.0,1.0,1.0,52800.0
2,72.0,3,1,1.0,1.0,1.0,72000.0
2,91.0,4,4,0.0,1.0,1.0,79000.0
39,110.0,"3,5",1,0.0,1.0,1.0,97900.0
2,51.0,2,1,1.0,1.0,1.0,46000.0
5,40.0,2,4,1.0,1.0,1.0,38000.0
6,50.0,2,3,0.0,1.0,0.0,50000.0
6,61.0,3,4,0.0,1.0,0.0,54000.0
8,80.0,3,0,0.0,1.0,1.0,96000.0
8,83.0,3,1,1.0,1.0,1.0,85000.0
1,52.0,2,6,1.0,1.0,1.0,49400.0
1,71.0,"3,5",5,1.0,1.0,0.0,65320.0
1,51.0,"2,5",4,1.0,1.0,1.0,40000.0
5,59.0,"3,5",3,0.0,1.0,1.0,59000.0
5,51.0,"2,5",1,1.0,1.0,1.0,51000.0
30,60.0,"2,5",3,0.0,1.0,1.0,50000.0
5,66.0,"3,5",4,0.0,1.0,1.0,52800.0
6,60.0,2,0,0.0,1.0,0.0,62000.0
30,70.0,3,5,0.0,1.0,1.0,42000.0
30,67.0,"2,5",5,1.0,1.0,1.0,50250.0
5,54.0,3,6,1.0,1.0,1.0,63000.0
2,93.0,4,100,0.0,1.0,1.0,67000.0
8,78.0,3,2,0.0,1.0,0.0,80000.0
2,93.0,4,100,0.0,1.0,1.0,6700.0
8,52.0,2,4,1.0,1.0,1.0,54600.0
8,56.0,2,2,1.0,1.0,1.0,68000.0
8,90.0,3,3,1.0,1.0,0.0,117000.0
2,93.0,4,100,0.0,1.0,1.0,6700.0
2,64.0,3,3,1.0,1.0,1.0,73600.0
8,147.0,4,1,1.0,1.0,1.0,145000.0
6,47.0,2,1,1.0,1.0,0.0,59220.0
8,74.0,3,1,1.0,1.0,1.0,95000.0
8,59.0,3,2,0.0,1.0,1.0,70000.0
2,69.0,3,0,1.0,1.0,1.0,72000.0
2,93.0,4,100,0.0,1.0,1.0,6800.0
36,61.0,3,7,1.0,1.0,1.0,48000.0
36,69.0,"3,5",2,0.0,1.0,1.0,39999.0
2,93.0,4,100,0.0,1.0,1.0,6800.0
5,25.0,1,0,0.0,1.0,0.0,28750.0
2,77.0,4,11,1.0,1.0,1.0,83160.0
2,59.0,3,1,1.0,1.0,1.0,64900.0
2,43.0,2,4,1.0,1.0,1.0,48160.0
2,45.0,2,4,1.0,1.0,0.0,51750.0
2,38.0,2,4,1.0,1.0,0.0,43700.0
5,148.0,4,100,1.0,1.0,0.0,89000.0
5,70.0,3,4,0.0,0.0,1.0,49999.0
6,66.0,3,0,0.0,1.0,1.0,70000.0
2,77.0,3,4,1.0,1.0,1.0,70000.0
5,74.0,2,4,0.0,1.0,0.0,67000.0
30,75.0,"3,5",0,0.0,1.0,1.0,55000.0
8,92.0,3,1,1.0,1.0,1.0,90000.0
6,59.0,3,3,1.0,1.0,0.0,73000.0
8,56.0,2,2,1.0,1.0,1.0,58000.0
2,81.0,"3,5",0,1.0,1.0,1.0,85000.0
8,86.0,"2,5",8,1.0,1.0,1.0,50000.0
8,59.0,3,3,1.0,1.0,1.0,70800.0
2,38.0,1,8,1.0,1.0,0.0,41800.0
36,65.0,3,2,1.0,1.0,0.0,61750.0
6,56.0,2,4,0.0,0.0,1.0,41500.0
30,36.0,2,5,0.0,0.0,0.0,25000.0
2,54.0,1,1,0.0,1.0,1.0,45900.0
2,32.0,1,100,0.0,1.0,1.0,29000.0
5,51.0,3,7,1.0,1.0,0.0,53550.0
2,78.0,4,4,0.0,1.0,1.0,79000.0
8,117.0,4,3,1.0,1.0,1.0,134550.0
5,40.0,2,3,1.0,1.0,0.0,44000.0
8,78.0,"2,5",4,0.0,1.0,1.0,97500.0
18,40.0,2,5,1.0,1.0,1.0,34000.0
8,80.0,3,4,0.0,1.0,1.0,71000.0
2,76.0,4,6,1.0,1.0,1.0,62000.0
8,78.0,3,5,1.0,1.0,1.0,93600.0
1,40.0,2,2,1.0,1.0,1.0,38800.0
8,112.0,4,4,1.0,1.0,0.0,128800.0
6,80.0,3,1,1.0,1.0,1.0,92000.0
8,72.0,3,3,1.0,1.0,1.0,90720.0
5,38.0,2,1,1.0,1.0,1.0,39900.0
8,56.0,2,2,1.0,1.0,0.0,59000.0
8,43.0,2,3,1.0,1.0,1.0,53500.0
6,45.0,2,6,0.0,1.0,0.0,50400.0
2,63.0,3,1,1.0,1.0,0.0,66780.0
6,60.0,2,1,0.0,1.0,1.0,60000.0
8,76.0,3,2,0.0,1.0,1.0,75924.0
8,87.0,4,2,0.0,1.0,1.0,110000.0
6,52.0,2,0,1.0,1.0,1.0,62400.0
8,112.0,4,4,1.0,1.0,0.0,128800.0
6,52.0,2,2,1.0,1.0,1.0,52500.0
5,28.0,2,4,1.0,1.0,1.0,30800.0
2,60.0,3,4,1.0,1.0,0.0,69000.0
5,78.0,3,7,1.0,1.0,0.0,70200.0
5,60.0,2,3,1.0,1.0,0.0,63000.0
5,105.0,5,0,0.0,1.0,1.0,93450.0
8,81.0,3,6,1.0,1.0,1.0,97200.0
8,71.0,3,3,1.0,1.0,1.0,88750.0
8,38.0,2,0,1.0,1.0,1.0,40000.0
8,69.0,3,7,1.0,1.0,1.0,79000.0
5,57.0,3,6,1.0,1.0,1.0,54150.0
8,97.0,4,0,1.0,1.0,1.0,105000.0
2,72.0,3,1,1.0,1.0,1.0,68000.0
1,53.0,2,3,0.0,0.0,1.0,35000.0
2,71.0,"2,5",9,1.0,1.0,1.0,66000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
8,115.0,4,2,1.0,1.0,0.0,115000.0
8,54.0,"2,5",1,1.0,1.0,1.0,72360.0
2,61.0,3,3,1.0,1.0,1.0,63500.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
5,61.0,2,3,1.0,1.0,1.0,51000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
6,32.0,1,0,1.0,1.0,1.0,38400.0
8,60.0,3,0,0.0,1.0,1.0,66000.0
6,44.0,"1,5",0,0.0,1.0,1.0,36720.0
8,118.0,4,3,0.0,1.0,1.0,105000.0
8,79.0,3,1,1.0,1.0,1.0,84000.0
6,62.0,2,4,0.0,1.0,1.0,55800.0
6,60.0,"2,5",0,0.0,1.0,1.0,49500.0
6,89.0,3,6,1.0,1.0,1.0,82000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
8,100.0,4,5,1.0,1.0,1.0,120000.0
5,40.0,2,4,1.0,1.0,1.0,38000.0
6,78.0,3,1,1.0,1.0,1.0,74100.0
6,59.0,3,3,1.0,1.0,0.0,73000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
8,59.0,3,3,1.0,1.0,1.0,72000.0
6,60.0,3,3,1.0,1.0,1.0,65000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
6,73.0,3,1,0.0,1.0,1.0,62000.0
8,67.0,3,2,1.0,1.0,1.0,62500.0
8,41.0,"1,5",0,1.0,1.0,1.0,45900.0
2,59.0,3,4,1.0,1.0,0.0,64900.0
2,67.0,3,100,1.0,1.0,0.0,71020.0
2,57.0,3,0,1.0,1.0,0.0,63840.0
8,72.0,3,1,1.0,1.0,1.0,70560.0
6,41.0,2,2,0.0,1.0,1.0,49200.0
8,65.0,4,0,1.0,1.0,1.0,78250.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
2,69.0,3,0,1.0,1.0,1.0,72000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
8,91.0,3,5,1.0,1.0,1.0,95550.0
6,100.0,4,1,0.0,1.0,1.0,100000.0
8,79.0,3,1,1.0,1.0,1.0,77000.0
8,60.0,2,1,1.0,1.0,1.0,72000.0
6,70.0,3,2,0.0,1.0,1.0,65000.0
2,84.0,3,6,1.0,1.0,1.0,77000.0
8,74.0,3,3,0.0,1.0,1.0,82140.0
5,79.0,3,7,1.0,1.0,0.0,79000.0
6,66.0,2,0,1.0,1.0,1.0,63000.0
8,50.0,1,0,0.0,0.0,1.0,39000.0
5,39.0,2,1,1.0,1.0,1.0,42000.0
8,85.0,"3,5",1,0.0,1.0,1.0,87000.0
2,76.0,4,7,1.0,1.0,1.0,65360.0
8,56.0,3,4,0.0,1.0,1.0,65000.0
36,54.0,3,1,0.0,1.0,1.0,36000.0
36,54.0,3,1,0.0,1.0,1.0,36000.0
30,65.0,3,4,0.0,1.0,1.0,73000.0
36,54.0,3,1,0.0,1.0,1.0,35000.0
5,39.0,2,5,1.0,1.0,1.0,42840.0
8,44.0,2,0,0.0,1.0,1.0,44000.0
30,70.0,3,8,1.0,1.0,0.0,48000.0
2,58.0,3,2,1.0,1.0,1.0,65000.0
2,73.0,3,0,0.0,1.0,1.0,73000.0
6,85.0,4,5,1.0,1.0,1.0,99500.0
6,64.0,3,1,0.0,1.0,1.0,64000.0
8,93.0,5,1,1.0,1.0,1.0,108000.0
6,92.0,3,1,1.0,1.0,1.0,99750.0
8,85.0,3,3,1.0,1.0,1.0,106250.0
2,73.0,"3,5",0,0.0,1.0,1.0,73000.0
6,59.0,3,3,1.0,1.0,0.0,73400.0
8,50.0,2,6,1.0,1.0,1.0,59000.0
8,58.0,2,4,1.0,1.0,1.0,70000.0
8,80.0,3,5,1.0,1.0,1.0,94000.0
2,100.0,4,1,1.0,1.0,1.0,90000.0
5,54.0,2,1,1.0,1.0,0.0,58000.0
5,77.0,3,6,1.0,1.0,1.0,70000.0
8,180.0,5,2,1.0,1.0,1.0,200000.0
6,54.0,2,2,1.0,1.0,1.0,67500.0
8,85.0,3,1,1.0,1.0,0.0,87000.0
8,52.0,2,0,1.0,1.0,0.0,62400.0
6,57.0,2,5,1.0,1.0,0.0,59850.0
5,80.0,3,6,1.0,1.0,1.0,79000.0
8,58.0,2,1,1.0,1.0,1.0,70000.0
6,120.0,3,2,1.0,1.0,1.0,100000.0
8,86.0,3,12,1.0,1.0,1.0,93000.0
8,101.0,3,5,1.0,1.0,1.0,125000.0
8,70.0,3,5,1.0,1.0,1.0,81000.0
36,91.0,3,3,1.0,1.0,1.0,95000.0
8,84.0,2,5,1.0,1.0,1.0,100800.0
2,36.0,1,0,0.0,1.0,1.0,32000.0
6,62.0,"2,5",4,0.0,1.0,1.0,55800.0
8,85.0,4,0,1.0,1.0,1.0,97750.0
8,71.0,3,4,1.0,1.0,1.0,78000.0
8,86.0,"2,5",5,1.0,1.0,1.0,94600.0
6,72.0,"3,5",4,0.0,1.0,1.0,66000.0
8,36.0,2,1,0.0,1.0,0.0,90000.0
8,140.0,4,2,1.0,1.0,1.0,180000.0
5,96.0,3,1,1.0,1.0,1.0,75000.0
8,62.0,1,1,1.0,1.0,1.0,68200.0
2,35.0,2,5,0.0,1.0,1.0,35000.0
11,44.0,2,4,0.0,1.0,1.0,29000.0
